X,Y,Class
8.777918711325214,6.338643207110409,1
-10.547750013495468,2.2978530786714035,2
-7.8354368277824324,2.9323711094047593,2
8.106269970436909,7.137840577735969,1
1.0364106223505436,8.369589780737764,0
6.633420760965318,6.433141301304594,1
1.8978332919121887,5.7839783994002785,0
10.292023267365794,6.7983993269480445,1
1.5193522010433076,7.694267371816513,0
-2.9152563808031813,0.6522634803772726,3
-2.137268775650849,0.6589952471502127,3
7.4517458817584945,5.906278624139905,1
-10.34290572457613,3.5716514768874297,2
1.8642151575507306,9.096132655116735,0
1.0144447023408512,8.293972230829148,0
2.2131227594419443,8.412482378446363,0
0.6649642758899221,6.95450772330565,0
8.10807821065718,6.096327748521281,1
-1.39517218999928,0.7016497762813227,3
3.762958267256853,8.95457854323217,0
-1.834002561005728,1.0618031946380306,3
0.17818564055226283,8.527212932579928,0
-8.650726897803445,3.7183094414598403,2
1.8027181137310213,8.99323544477919,0
1.3721127570850273,6.862886344354326,0
0.9014894003366306,7.403863581972658,0
1.93674068124436,8.782511213859863,0
-3.038402803566114,1.0612233898814278,3
8.90806728520623,5.9695168982300135,1
2.7521670007859833,8.878088221028094,0
-10.186244125289976,4.69652152109861,2
-3.601477815796998,0.06272096779403225,3
9.18222205487058,5.636936109169762,1
-2.1163280008038177,-0.9406534817168519,3
-8.984395540419674,4.773427830366363,2
7.342571517593806,4.578610438711049,1
6.999311790462439,7.5628989439631,1
-4.196518174895332,1.8217946637565003,3
-1.5776935779094803,-0.1025540467967419,3
-9.219697883208623,3.0067860463302614,2
-3.493690026180529,0.6568186014375872,3
7.281640151366248,4.86133074195072,1
-9.099469415843208,1.7104383074254677,2
2.6625645292791296,9.509475387184173,0
6.92670114657293,6.229763332439705,1
-2.416135213865595,-0.3529197471297306,3
-2.5295344352060765,3.3014250784082617,3
-9.735242686617312,5.449230241473645,2
-3.248883242802646,1.6136753985800352,3
0.5267364380054007,7.467551435429398,0
9.393934097654991,6.948089099665334,1
-3.492679271566136,-0.3861788903509835,3
1.648147781641315,9.588270319416228,0
7.84007899675681,4.7260906523411546,1
-2.1989473946471034,0.36662024555225875,3
-2.17901914306492,1.9877404844077178,3
7.987255934736484,6.2786410791709395,1
-1.887070907959954,0.5782850836997031,3
0.17237950755515108,7.366525185428333,0
10.086582345082222,6.7441038111911356,1
0.7767600060332724,5.957737303883958,0
7.369442319890156,6.803042756713828,1
7.518724790270527,7.330738935771507,1
-10.787139043755127,4.79843770338286,2
1.516870829006406,7.686132948474285,0
-8.733334717914735,1.551349849933183,2
8.40111483283759,6.060446167860969,1
8.855723630989525,6.559560934060514,1
-7.174028417625417,2.8404061934154288,2
-7.881809599380416,2.003494124449201,2
-9.575585292311192,3.1051663701253798,2
-9.295868030524636,3.62028766932165,2
-2.8383804385483598,0.10549685547389254,3
0.7522892379485313,7.447701101341426,0
-9.031239774407192,2.9232777390449236,2
-1.6325363893079476,0.6300968477808526,3
-0.7777699662703832,2.8216654350270285,3
-3.4924226068883053,1.025304268385002,3
-3.159367775431126,-0.2921155167228202,3
7.508761447692851,5.742854969501954,1
3.2761678123529085,8.236548396702606,0
1.4813132423512219,6.955133816877618,0
1.8663440670130251,7.71453747597059,0
-8.48851110568066,1.8182293124912001,2
-3.356062434041298,1.5270157655774743,3
-8.074860287003313,4.854838760709165,2
-9.183945445032581,3.395748607118125,2
1.7162114808276865,9.600288738723183,0
2.8739802187856585,8.73879790450395,0
-1.3118438018991236,-0.22195109169658456,3
9.961698161875677,8.030794561178595,1
-2.611661615354,-0.8043926146566707,3
-10.509768745493028,3.8051194120639793,2
-10.37230598205936,4.301226644368686,2
7.7630048988775755,6.323915567425284,1
6.778696433507295,5.515974084309185,1
-10.099088820414199,2.204358345936523,2
6.859967752356369,5.836508130846369,1
-9.617529775200435,2.504272966402471,2
-10.191584339099611,4.92489251479636,2
-9.225921622499081,6.3771730255312225,2
10.100773203944096,5.305177010462566,1
1.337855296385167,9.160645822569064,0
5.776286766016232,5.678347803490707,1
-10.98372919829253,2.584781592571198,2
-2.6307790348898603,-0.07231672495250407,3
8.716572953995831,6.173762585421158,1
-9.469041040671554,0.8821075746428328,2
8.008129852575422,5.780579422013862,1
7.220961530316031,6.274602066167325,1
-2.857480911739909,0.06634937772506627,3
-4.293500003585695,-0.7269824149290764,3
-2.21074576628674,1.3802851097531132,3
9.295175134192666,4.531216377834834,1
-0.8747537215398706,7.516139152522415,0
7.518119348052429,6.4780623133281265,1
0.18343930649653717,9.333940780589003,0
8.187400698686428,4.475555475478484,1
-8.878480516063043,5.031023851067917,2
0.3550098148977334,7.6274559249701035,0
0.06592184833833459,7.0597117254308674,0
-10.525173852933332,4.730367625430024,2
1.8549753704841208,7.842298872154671,0
-9.682346352748022,3.234839894566031,2
-3.0144004175923937,-0.8964719823894571,3
8.3619772870314,6.0434767032968635,1
0.6235418048622854,8.541955662062474,0
-2.3803807446902945,1.3304595311156404,3
6.7917052485596585,6.274936194459461,1
-7.883660053948205,4.065369031682786,2
-8.706117804991461,2.78021323544923,2
7.773521725699509,5.089251837835439,1
-9.3805460858055,3.324511109092214,2
-2.5846578952359813,-0.6214629635426805,3
-2.643121309259816,-0.5914688702627423,3
-8.759798303277234,5.109076586197812,2
8.198093196958006,6.63289452810577,1
1.922824167603678,9.245714642942069,0
5.037832134585753,7.869268292367111,1
-9.846088160114002,1.815534237385474,2
-9.922720402522332,3.653558869293216,2
-0.8938741377411135,0.7885023394041261,3
-7.807185535858338,3.80753784399331,2
-2.5529759512829346,-1.8629794284311822,3
9.00052568536026,5.874914128573535,1
0.9714080896043749,8.04824257289811,0
9.773216950345368,7.388978186532219,1
-9.012440201570413,1.99510807222664,2
-1.9290530659002725,0.17077445345274977,3
8.524064902985165,6.5312612032158945,1
-2.4356145881305444,0.6323645333078283,3
10.068741647165131,5.745087702802703,1
-2.2865117132985615,1.2930296553273686,3
9.240619338403762,5.125763178533576,1
-1.2516798937096794,0.9004733162996209,3
7.224350245636625,5.743619322903687,1
1.379305705250073,8.475883315532084,0
-2.197205228330095,0.868890234659201,3
-1.1423350484653425,-0.15090570616327925,3
-2.41964436470803,-2.556470196126016,3
-2.1071913710746735,1.297077737970392,3
0.843341080929944,6.544695334030726,0
6.447783508700818,6.768895179863614,1
7.067332530070377,6.055925545443434,1
9.210988595061051,6.740391790939937,1
-1.623915021883008,0.121579128869363,3
0.11404395632200326,8.989553659405576,0
2.966474403177534,8.507683566975789,0
1.3325660251340121,9.474051957000906,0
9.06772192058781,5.5065088457589955,1
8.424383841516498,6.118971080809707,1
9.339096763892721,7.1507448235593545,1
-3.967766184040673,-0.518856926980165,3
-9.75328782653335,4.5903110027261285,2
1.451001906644986,9.203110850217655,0
-1.8027056774991543,-0.6764085879772752,3
7.088297889957849,4.816952848396986,1
1.408043030387189,9.307454165498102,0
-10.315143716072253,4.231117991658884,2
-0.7761525515306338,-0.7774436031173064,3
7.508672190830165,6.252410472456263,1
-3.2030350752748333,-0.057997115398837173,3
-8.176609885299644,3.8880043867514655,2
-7.714404545568818,3.1745302526658508,2
1.2259996798932296,8.577788367564969,0
-0.9092204046576502,1.4078992259252459,3
3.2922327002284106,6.8548318481433705,0
-8.540222245108811,3.146803775774357,2
7.953622354631345,6.266988033495934,1
-8.527435504250265,2.959288875403762,2
8.469192542681611,8.14772148630737,1
-10.073954925631424,6.338271373563803,2
2.866280135139321,8.38096140510166,0
-1.6592508424875714,1.5914339304360803,3
6.981197965798324,7.399755726122998,1
10.011834284373274,6.796215742470599,1
-3.2511229835282762,0.664180843035953,3
-2.1137607643688088,1.325097657951815,3
-2.4551993797075315,-0.5106259896555554,3
-9.319368655927887,3.6303791727416357,2
-0.08857187903255115,9.01193486224354,0
-11.04990966408826,3.3831151114106164,2
-8.374139379651092,1.6643843468183839,2
-3.266039531388775,0.7918560922209964,3
-8.067875960163645,5.255953196216202,2
9.291919947945928,6.314430397000919,1
9.568612269668426,6.404411727077298,1
-9.120306078738198,3.483878913794527,2
-9.278194952458648,4.421207984694008,2
0.13486986997598072,-1.694860868734712,3
-8.908929969302877,3.8461082781521156,2
-3.5040515010876385,1.3894601995684912,3
-3.258344570600162,1.4314479983239412,3
1.5111727763670435,8.437005996435058,0
1.3985131481081141,8.923850290146357,0
0.8783196331931091,6.7486911441210795,0
-2.327907062007581,0.07991344540232898,3
-9.990230476395094,2.3131013779490948,2
-2.328142719597241,0.932786448061331,3
-2.3416747559347932,0.9806562424523475,3
-2.969951506298457,-0.28624599882767354,3
-3.4793116649389395,0.7312916258605285,3
2.7112521719552656,6.33185724130631,0
-3.492582538657846,-1.50388994985023,3
-9.433775465428726,3.719930550909882,2
-9.713934047441485,5.011807216337267,2
-10.88601039067178,3.9502629960462623,2
-2.0126364221844932,1.2271221842541484,3
-3.058534994533451,1.176958314884436,3
-2.82571108182225,-1.1674640051916845,3
-3.0182034724482,0.4009915009543648,3
-1.2984097754462562,0.11692058941103634,3
6.532921498975347,7.1905769099691605,1
-8.88980170100335,5.095890458703403,2
-3.078301998244231,1.047667449194766,3
-3.8935754273197167,-0.279620685667747,3
1.1043318173389316,6.8230432649057455,0
2.466238302167244,6.747958235462856,0
-4.34691141830095,0.4970801242406706,3
7.206719710618154,6.838405223547339,1
8.268786084564123,5.084969601999951,1
-9.264681938284877,3.30087801916777,2
7.484504323463761,4.923621978368301,1
-3.291501575877497,2.9134610707579034,3
3.0766866614933606,7.543235910643391,0
1.9806537795097705,7.797545369386359,0
0.9174071089734963,7.65754149071293,0
1.648512547795858,9.970936741764781,0
6.440673042794115,3.916031470113585,1
2.221642414361824,7.231107455700759,0
7.4243678646680715,7.9699961526354155,1
1.7309836104874314,8.621038288225046,0
8.229810063205408,7.053238140572952,1
-8.905761069446948,4.557391247446408,2
-3.140710231469814,0.5428730709038517,3
8.467352354284024,6.297932507687202,1
3.2478317482611305,6.263987350009073,0
-9.690563136372155,4.289056097217296,2
-9.53695931190157,4.553418513840197,2
-2.6191612404164504,1.6774773108289156,3
8.382378283728412,7.434714068316669,1
-3.2706242761676183,3.013114668819196,3
-9.853975233701014,3.007032717119182,2
3.1599879645143503,6.883795007631969,0
-1.3371502473756882,-0.20013629982070313,3
-9.023141569526093,3.4295046624068934,2
-4.047020545914561,-1.067142316306215,3
-8.6119036800915,3.3613594973819354,2
7.405952953156607,7.318590419758051,1
-8.311390232084712,3.7152192294623685,2
0.967813228513965,7.056415997919345,0
8.380553494666678,5.661385957391504,1
6.363137808914102,7.248722181929072,1
-1.5392458693944706,0.790786173921519,3
-8.867335228095468,2.8415195631153587,2
-4.562695447607512,-0.24103512729554177,3
6.055700540791332,6.901810950683567,1
-9.067222277000743,2.105929090720842,2
8.178392475241909,5.308986310356785,1
8.579608375007485,7.130779108273751,1
1.6415991286922063,7.590295128801551,0
8.419583328347258,5.471535621434015,1
1.7133446520007098,6.4211630738383345,0
7.607755820514637,5.919289689442378,1
1.9922066273125163,7.541748502622077,0
-8.854496417657172,3.6568108010998746,2
-2.4643438638271187,1.442105900462729,3
-9.891818968857486,4.041812057914186,2
-9.152955669165713,4.880050078853296,2
-2.8358761085159525,0.8645152678876771,3
-11.678609467230913,4.3689152471701975,2
7.70187235233688,5.477338343941399,1
2.6085687223652627,7.941096072254724,0
-1.1843402033828083,1.1685424048671167,3
-8.27351525549886,3.3832700093884442,2
-9.444153655145158,3.8191370289485036,2
-10.357412398684971,2.1244659643599846,2
-9.995175672857055,4.330165681028276,2
-7.597753710617442,4.684430788329985,2
1.5855376152421363,4.605086629501834,0
-8.292514230998808,3.6074097990037677,2
-1.2461903694128047,-0.6236361448148555,3
2.3228257145306284,8.261878716787072,0
-10.021058011074775,5.289431075280833,2
1.2290149478613377,7.4342980080870635,0
-3.0562803677903783,0.6122057949717918,3
-2.8213274600906617,0.25356058558441996,3
9.430380403932949,6.111437580505963,1
-3.079071189683272,-0.10841201510498821,3
1.4887519667902334,7.020322937449885,0
-9.470931423180692,3.812461739248072,2
1.0042656875527731,10.182073062146669,0
5.6637190868864895,7.036534416160559,1
3.103444852156552,8.31805895551675,0
-1.9959759941998179,-0.2711477686337477,3
0.142818388036545,9.008559059722423,0
-3.8491232411019256,1.6413909253197574,3
7.949521297093905,7.5121667146085755,1
0.8894948811968655,7.247890625248104,0
0.8193931494754384,8.726236844887765,0
1.0576849532108537,7.011545233991614,0
7.236860288953838,4.579543420809762,1
9.465477141041363,7.492169556671135,1
-1.453318662477526,0.2998475202640878,3
-10.63219106743401,4.91521517052194,2
6.901513720507754,5.0814086891226316,1
-8.318322480401504,3.399511223118424,2
1.5071103171233677,7.8177423113129745,0
2.0729817108314017,7.521392101336359,0
1.3079939263160467,7.187177260045934,0
-9.634101294475215,6.1867462667347395,2
-10.45996269812656,3.160867459545163,2
-11.205414672049253,3.1036576007127716,2
-10.103945483783763,4.295773890053233,2
-8.627517339305854,1.527138777571846,2
2.9387548937438517,9.353691676728616,0
3.7051620940470666,7.769677778619476,0
2.9769438380756776,8.731228433222302,0
2.7421256854860805,10.117104459792936,0
8.448186153578728,5.283149392040711,1
0.14695821636799478,9.316238322303192,0
-9.823155057658827,5.270540906153886,2
2.22254174341559,9.379953023988733,0
-8.535891881789146,4.756537709795712,2
2.0412771269542676,9.96493178337588,0
-3.244211675477447,-0.2712492549818867,3
-3.6624461325785704,-0.4049548188363613,3
6.046477066108666,8.489755828298623,1
0.5413966086751913,8.752038704901336,0
1.1301926025829738,9.576239337108573,0
-3.045275489380585,1.4332277443620016,3
-0.11286104428481658,7.837034394496483,0
4.925963379189877,6.5328966441425305,1
7.447343125155623,5.999661419307382,1
-0.9544126499697072,1.4210474200402277,3
-2.695786732724267,1.7641962906031805,3
2.9090969648973815,8.935594956062191,0
-8.66121328167865,2.619262845903145,2
-4.559946799814385,-2.7565282067250507,3
6.807343284780974,6.2945490948989065,1
-10.012035986200775,5.868819212235643,2
2.1022500819569103,7.436193132184035,0
6.915820978826048,7.390417204519892,1
7.966716097828089,5.761031431607826,1
5.7437673654577,7.002220213462342,1
-1.1250413533610035,1.1769056167348158,3
-8.732707088290018,2.9595677031947725,2
8.40174817609383,5.434497520032112,1
2.870748635647854,9.125332134916027,0
1.2689768600996498,9.996259433782024,0
8.27454166844357,6.860168667384579,1
-3.4029240982898883,0.8037784464742237,3
-0.2808328258173458,0.43754076950587867,3
-8.435422668255175,5.231212127452215,2
-3.506049987240612,1.2371977898887891,3
-2.756368442529919,0.1510832531738797,3
1.889374339881329,8.3890009098753,0
8.365529898424658,5.347831299708249,1
8.474883570618386,6.5914092676018425,1
1.2039328117173982,9.136321356816408,0
3.132696155937257,8.635964139970259,0
-10.403409295888,4.415423375883703,2
9.177787792978588,5.419500153688526,1
-3.390812585243437,0.9804795808846273,3
-10.47044092405224,3.4325960614484643,2
2.1338661504391276,8.782417151990135,0
-8.992984282478643,3.656323601312905,2
-8.509534907728748,3.708213782594199,2
-1.344725137721542,1.1184980816466465,3
2.066653129398412,7.4605547479785965,0
8.81350620383209,5.404892849436916,1
-2.375785293330521,1.7099288403703046,3
-9.640683456613168,2.2544838257266697,2
-8.665418999295913,4.424096926898719,2
6.898556819425937,5.67333684650419,1
-9.563236485781422,4.0505399631491015,2
6.947118890919105,6.719287115401428,1
0.36137344796017423,-1.6700422512102149,3
-0.07211250141833503,6.332328410622054,0
-8.68900543237511,2.6463363706729317,2
1.8878075572647885,6.962432439812549,0
7.559958052191416,6.47984834830094,1
7.780604845787297,6.440761506774358,1
-4.263272288651823,0.6250222952735759,3
-8.462123272913669,5.05482776336815,2
-9.998568767646479,2.220467426004774,2
1.9740001453243914,9.274695834001815,0
-9.263052567655391,3.2021835119380513,2
-1.2771603689029596,-0.06948487117059654,3
-8.499229586583093,2.0941192484090534,2
1.551777536677219,7.393059722544397,0
-2.4678229071454663,1.174055993789322,3
-9.701430869695514,3.8250447367561233,2
8.7157583574268,5.7514481670485,1
2.290173013707467,9.174338767490251,0
1.692518446053922,6.973604131431342,0
-1.3837189499047777,-0.2004519820049686,3
7.677226757393011,7.285253381203119,1
-8.827154944581219,5.921260333335142,2
1.719376870591135,7.670431311338747,0
7.6875325921022055,6.8251940935399675,1
-8.711678172910071,5.862035359287361,2
-3.9013212190537985,0.5097817858272508,3
6.937043024914651,6.718595258946019,1
2.522949664948074,7.765107287695154,0
-1.7201766827145526,-0.6516177436750847,3
8.351562763835938,5.325326233335527,1
6.754430794563247,4.800401697509839,1
2.990416937394631,7.89031392038302,0
-1.686668299163229,1.382869877295042,3
0.9559515441693243,9.891298338500452,0
0.2517179541037178,7.627442202452055,0
-7.139997236107446,2.1825059224543066,2
2.148697288429627,7.435465148234443,0
-13.276254013564959,4.095072684135046,2
-3.1487225596522,0.06901852201679742,3
7.366886465692099,6.778462350388137,1
3.1974470335002163,6.52289357471225,0
-9.390147964120514,3.700767864703738,2
-2.174376682077247,0.7215578589108154,3
-1.6358816031334307,1.1454843394459036,3
8.619597132336112,4.988847409024335,1
-10.616457171043423,3.8997878911558144,2
-3.7159803043296735,0.834315193613228,3
2.3312670982769435,7.801911891348576,0
-0.2757135840634364,8.312781003674454,0
1.483763583036719,6.861651801088966,0
6.950235209311828,6.301917382596876,1
8.273795400305119,9.063241666823128,1
-3.1128644336096754,-0.47333352590889577,3
-0.9008831383098628,-0.7017429414251697,3
3.363627893025856,9.221401477327014,0
-4.413851098447128,0.2176028486222651,3
8.570100407189498,5.454726537817348,1
-3.2161639737999175,0.945463652556061,3
0.6536385715261939,8.536263237872003,0
1.5364123056446521,7.334444149501577,0
0.24867501827248462,6.466774472363581,0
2.6592386953543588,7.945916632574338,0
-9.012079487685686,4.041791294043439,2
-1.6792055360693472,0.20910880512225102,3
1.5900996696006073,8.368040209301391,0
-0.28195433787385227,7.840990873588988,0
-3.2867367526395324,0.05552148383885036,3
2.316730915328616,8.11790469138437,0
2.009630201215195,7.857086778016885,0
-11.45272412321049,5.2798304547010595,2
-1.3118848761389876,0.8641793489452914,3
-2.162378200079791,0.8711661295417791,3
0.23204527938550124,7.034914089336251,0
8.036292341268178,6.42506177295042,1
-10.2895816892343,4.859705867255842,2
-9.73555863528579,1.6410966683565746,2
-2.9331308825101314,-1.2748154929568876,3
-7.745737316771727,3.110615446130553,2
0.27456709843842275,9.004771420875848,0
-8.570918692139424,3.3841786191025207,2
7.303445947834343,7.762325604830632,1
-10.077236846450074,3.0970451401503687,2
-7.6547516410596685,3.8556756899956968,2
7.695895264885798,6.29119313181799,1
-10.38135489302548,6.355640564362896,2
0.7650971110187984,8.855173876854096,0
-3.210807131396257,0.3137394265197023,3
1.638407855315813,7.575777937949563,0
3.0617735950640697,8.836682637375699,0
2.5624914220529207,6.225088625133546,0
-7.556385660723979,4.603274646028079,2
0.9819062666402641,6.984034053481997,0
-9.530275459702237,2.1673358965530767,2
-2.051847171180556,-1.3339815951281622,3
-10.298078524882222,3.954479757838823,2
-7.505316559302016,4.355333224930187,2
2.442001809377813,8.577152631395485,0
-9.11696614722992,3.0142683425431422,2
-1.7622132684658027,0.058849380463052436,3
-0.7058945354904747,0.3785063866448157,3
-9.65471838152169,4.547952736429131,2
2.9373946126027186,7.63038723767092,0
2.264848352658038,7.203324537660396,0
-1.8498104321935949,-0.4943680087623499,3
-1.8026034179762922,0.7763851626931308,3
7.512455134514869,5.9296433951920235,1
6.848785451713748,6.548544782786272,1
-10.691810957950725,6.6951093122758,2
7.2221860906853825,6.301045501245333,1
-9.250914020707693,2.2475317660413316,2
-7.50059628382901,4.438972765309888,2
-3.003529984586796,0.3100980269669702,3
-3.1672324503797302,-0.014320738968138236,3
8.479822878347123,7.035647740153972,1
1.3669146279379543,7.819376592284467,0
-2.1511254788827956,1.8507087083849372,3
8.132643538302053,8.034225619866035,1
2.1445046518826474,6.888085689512225,0
-1.249200545027925,-0.5132608288770417,3
8.51838980420262,7.28726810164627,1
6.059731564116499,6.271311042151156,1
-0.7373113205690283,0.49908570551679377,3
-9.226006473581846,3.3228062065948083,2
2.5525450082762235,6.552607753020565,0
-2.201771126757999,0.7614133875755245,3
-0.2652531390092512,0.7010631801846724,3
8.00781805334605,8.018242312394374,1
-1.3803498606935722,1.4125370203252559,3
8.00200320462474,4.607569037294933,1
-2.7920839486883793,1.690552255351932,3
